scale,timestamp,add_ms,update_ms,delete_ms,add_cpu,update_cpu,delete_cpu,add_mem,update_mem,delete_mem
100,1764308065548,37.0000,10.0000,2.0000,93.30,93.30,93.30,57.03,57.20,70.05
100,1764308065650,36.0000,5.0000,1.0000,93.30,82.70,82.70,67.94,67.20,67.45
100,1764308065737,36.0000,11.0000,1.0000,82.70,82.70,82.70,66.72,63.25,63.53
100,1764308065832,37.0000,25.0000,1.0000,79.00,79.00,79.00,58.08,57.23,56.48
100,1764308065948,44.0000,19.0000,2.0000,86.50,86.50,86.50,62.44,63.50,57.70
100,1764308066068,37.0000,21.0000,2.0000,126.00,126.00,126.00,56.63,56.77,62.11
100,1764308066180,37.0000,16.0000,2.0000,114.10,114.10,114.10,60.55,59.86,58.22
100,1764308066285,38.0000,28.0000,4.0000,113.30,91.80,91.80,57.72,56.89,65.36
100,1764308066406,36.0000,20.0000,2.0000,91.80,84.80,84.80,63.42,61.77,62.08
100,1764308066515,36.0000,13.0000,2.0000,84.80,73.80,73.80,64.11,61.17,59.52
100,1764308066619,37.0000,27.0000,2.0000,73.80,69.60,72.40,57.08,58.56,56.86
100,1764308066735,37.0000,2.0000,4.0000,72.40,72.40,72.40,57.84,63.66,63.14
100,1764308066828,38.0000,17.0000,6.0000,74.50,74.50,74.50,60.89,64.52,62.83
100,1764308066941,41.0000,99.0000,5.0000,75.60,153.50,153.50,26.73,66.02,60.98
100,1764308067176,48.0000,26.0000,2.0000,150.70,150.70,150.70,57.06,65.89,64.36
100,1764308067293,36.0000,24.0000,1.0000,130.40,127.60,127.60,61.14,61.09,55.97
100,1764308067414,39.0000,25.0000,2.0000,125.90,105.80,105.80,66.55,59.30,58.03
100,1764308067528,36.0000,28.0000,1.0000,105.80,92.90,92.90,72.92,70.44,69.70
100,1764308067650,36.0000,1.0000,1.0000,92.90,92.80,84.30,68.03,68.81,67.14
100,1764308067737,37.0000,14.0000,2.0000,84.30,84.30,84.30,67.48,66.61,65.20
100,1764308067836,36.0000,2.0000,2.0000,79.10,79.10,79.10,58.81,56.41,75.45
100,1764308067928,38.0000,4.0000,3.0000,76.50,92.70,92.70,69.61,53.39,54.05
100,1764308068057,58.0000,40.0000,2.0000,156.50,156.50,156.50,58.42,56.64,58.13
100,1764308068199,47.0000,25.0000,2.0000,177.30,177.30,177.30,65.63,67.27,63.52
100,1764308068318,40.0000,5.0000,3.0000,179.80,179.80,179.80,71.39,68.23,66.80
100,1764308068410,37.0000,2.0000,2.0000,179.80,155.90,133.70,63.03,62.14,62.45
100,1764308068496,37.0000,21.0000,2.0000,133.70,133.70,118.30,60.39,59.64,59.06
100,1764308068605,38.0000,12.0000,1.0000,105.20,105.20,105.20,63.91,62.08,61.17
100,1764308068698,36.0000,24.0000,1.0000,102.20,102.20,102.20,62.52,72.59,71.84
100,1764308068810,37.0000,28.0000,2.0000,93.50,93.50,93.50,65.13,60.97,61.34
100,1764308068927,37.0000,3.0000,1.0000,93.30,84.90,84.90,68.53,63.31,57.94
100,1764308069013,36.0000,28.0000,1.0000,84.90,83.60,87.20,56.55,75.19,74.69
100,1764308069130,37.0000,6.0000,2.0000,87.20,87.20,87.20,72.06,71.19,71.38
100,1764308069217,37.0000,19.0000,2.0000,80.90,80.90,80.90,70.13,67.58,66.78
100,1764308069319,36.0000,11.0000,2.0000,86.20,86.20,86.20,66.28,65.52,63.86
100,1764308069414,36.0000,35.0000,2.0000,86.20,86.10,86.10,58.41,66.88,62.08
100,1764308069536,38.0000,10.0000,1.0000,78.50,89.30,88.10,78.00,72.61,70.66
100,1764308069628,37.0000,6.0000,2.0000,88.10,88.10,88.10,67.53,68.63,66.98
